,date,hour,kitchen,bathroom,lounge,frontdoor,bedroom,kettle,hallway,fridgedoor,backdoor,oven,total
3621,2020-01-16,21,2,3,5,0,2,0,10,0,0,0,22
3622,2020-01-16,22,4,1,4,0,0,1,5,0,0,0,15
3623,2020-01-16,23,0,0,0,0,0,0,0,0,0,0,0
3624,2020-01-17,0,0,0,0,0,0,0,0,0,0,0,0
3625,2020-01-17,1,0,0,0,0,0,0,0,0,0,0,0
3626,2020-01-17,2,0,0,0,0,0,0,0,0,0,0,0
3627,2020-01-17,3,0,0,0,0,0,0,0,0,0,0,0
3628,2020-01-17,4,0,0,0,0,0,0,0,0,0,0,0
3629,2020-01-17,5,0,0,0,0,0,0,0,0,0,0,0
3630,2020-01-17,6,0,0,0,0,0,0,0,0,0,0,0
3631,2020-01-17,7,3,0,0,0,4,1,3,1,0,0,12
3632,2020-01-17,8,8,7,5,0,2,0,11,2,0,0,35
3633,2020-01-17,9,13,3,1,0,1,4,7,5,2,1,37
3634,2020-01-17,10,8,5,7,0,4,0,13,0,3,0,40
3635,2020-01-17,11,4,0,2,0,0,0,3,0,3,0,12
3636,2020-01-17,12,9,2,3,0,0,3,5,4,2,2,30
3637,2020-01-17,13,7,7,5,0,2,1,7,2,3,0,34
3638,2020-01-17,14,0,0,0,0,0,0,0,0,0,0,0
3639,2020-01-17,15,6,0,3,0,1,1,5,0,2,0,18
3640,2020-01-17,16,14,0,9,0,1,3,17,1,3,0,48
3641,2020-01-17,17,3,2,3,0,1,0,3,0,0,0,12
3642,2020-01-17,18,10,2,3,0,1,1,4,4,1,0,26
3643,2020-01-17,19,7,4,5,0,0,0,6,2,1,0,25
3644,2020-01-17,20,3,1,2,0,0,0,2,0,0,0,8
3645,2020-01-17,21,0,4,4,0,2,0,6,0,0,0,16
3646,2020-01-17,22,7,5,5,0,2,0,5,0,0,0,24
3647,2020-01-17,23,0,0,0,0,0,0,0,0,0,0,0
3648,2020-01-18,0,0,0,0,0,0,0,0,0,0,0,0
3649,2020-01-18,1,0,0,0,0,0,0,0,0,0,0,0
3650,2020-01-18,2,0,0,0,0,0,0,0,0,0,0,0
3651,2020-01-18,3,0,0,0,0,0,0,0,0,0,0,0
3652,2020-01-18,4,0,0,0,0,1,0,1,0,0,0,2
3653,2020-01-18,5,0,0,0,0,0,0,0,0,0,0,0
3654,2020-01-18,6,0,0,0,0,1,0,0,0,0,0,1
3655,2020-01-18,7,4,2,1,0,1,1,6,0,0,0,15
3656,2020-01-18,8,2,3,0,0,4,0,4,0,0,0,13
3657,2020-01-18,9,15,7,3,0,0,3,10,9,3,1,51
3658,2020-01-18,10,4,2,0,0,5,0,6,0,2,0,19
3659,2020-01-18,11,0,0,0,0,0,0,0,0,0,0,0
3660,2020-01-18,12,0,0,0,0,0,0,0,0,0,0,0
3661,2020-01-18,13,0,0,0,0,0,0,0,0,0,0,0
3662,2020-01-18,14,0,0,0,0,0,0,0,0,0,0,0
3663,2020-01-18,15,0,0,0,0,0,0,0,0,0,0,0
3664,2020-01-18,16,5,0,3,0,0,0,3,0,2,0,13
3665,2020-01-18,17,11,4,13,0,2,2,13,1,0,0,46
3666,2020-01-18,18,0,1,1,0,0,0,1,0,0,0,3
3667,2020-01-18,19,10,0,2,0,1,1,5,7,0,0,26
3668,2020-01-18,20,4,3,8,0,3,0,6,1,0,0,25
3669,2020-01-18,21,1,0,3,0,1,1,3,0,0,0,9
3670,2020-01-18,22,1,0,1,0,1,0,3,0,0,0,6
3671,2020-01-18,23,0,0,0,0,0,0,0,0,0,0,0
3672,2020-01-19,0,0,0,0,0,0,0,0,0,0,0,0
3673,2020-01-19,1,0,0,0,0,0,0,0,0,0,0,0
3674,2020-01-19,2,0,0,0,0,0,0,0,0,0,0,0
3675,2020-01-19,3,0,0,0,0,0,0,0,0,0,0,0
3676,2020-01-19,4,0,0,0,0,0,0,0,0,0,0,0
3677,2020-01-19,5,0,0,0,0,0,0,0,0,0,0,0
3678,2020-01-19,6,0,0,0,0,0,0,0,0,0,0,0
3679,2020-01-19,7,4,1,1,0,2,1,3,1,0,0,13
3680,2020-01-19,8,1,5,0,0,7,0,4,0,0,0,17
3681,2020-01-19,9,15,3,8,0,1,2,16,2,4,0,51
3682,2020-01-19,10,0,0,0,0,0,0,0,0,0,0,0
3683,2020-01-19,11,8,0,4,0,0,2,5,3,3,0,25
3684,2020-01-19,12,9,1,5,0,0,2,4,6,2,0,29
3685,2020-01-19,13,7,2,2,0,1,0,9,0,2,0,23
3686,2020-01-19,14,4,0,0,0,1,0,3,0,0,0,8
3687,2020-01-19,15,5,2,5,0,2,0,9,0,2,0,25
3688,2020-01-19,16,13,0,10,0,2,2,15,1,3,0,46
3689,2020-01-19,17,7,1,4,0,1,0,4,4,1,0,22
3690,2020-01-19,18,7,2,5,0,0,1,7,0,0,0,22
3691,2020-01-19,19,8,3,3,0,0,1,6,3,1,0,25
3692,2020-01-19,20,1,3,6,0,2,0,3,0,0,0,15
3693,2020-01-19,21,1,1,2,0,0,0,3,0,0,0,7
3694,2020-01-19,22,4,4,3,0,1,0,5,0,0,0,17
3695,2020-01-19,23,0,0,0,0,0,0,0,0,0,0,0
3696,2020-01-20,0,0,0,0,0,0,0,0,0,0,0,0
3697,2020-01-20,1,0,0,0,0,0,0,0,0,0,0,0
3698,2020-01-20,2,0,0,0,0,0,0,0,0,0,0,0
3699,2020-01-20,3,0,0,0,0,0,0,0,0,0,0,0
3700,2020-01-20,4,0,0,0,0,0,0,0,0,0,0,0
3701,2020-01-20,5,0,0,0,0,0,0,0,0,0,0,0
3702,2020-01-20,6,0,0,0,0,0,0,0,0,0,0,0
3703,2020-01-20,7,3,1,1,0,2,1,3,0,0,0,11
3704,2020-01-20,8,2,4,1,0,3,2,5,1,1,0,19
3705,2020-01-20,9,13,3,5,0,2,2,9,3,2,1,40
3706,2020-01-20,10,11,7,5,0,3,2,13,2,3,0,46
3707,2020-01-20,11,3,1,2,0,0,0,5,0,1,0,12
3708,2020-01-20,12,9,1,3,0,1,1,7,3,3,0,28
3709,2020-01-20,13,11,3,1,0,2,1,6,1,5,3,33
3710,2020-01-20,14,2,1,0,0,0,0,2,0,1,0,6
3711,2020-01-20,15,9,2,8,0,0,0,11,0,6,0,36
3712,2020-01-20,16,8,0,5,0,1,0,8,0,1,0,23
3713,2020-01-20,17,5,0,6,0,1,2,8,1,0,0,23
3714,2020-01-20,18,11,4,10,0,0,1,7,4,1,0,38
3715,2020-01-20,19,11,1,3,0,1,0,7,3,1,0,27
3716,2020-01-20,20,8,2,6,0,0,2,9,3,1,0,31
3717,2020-01-20,21,1,1,2,0,0,0,2,0,0,0,6
3718,2020-01-20,22,5,4,3,0,5,0,8,0,0,0,25
3719,2020-01-20,23,0,0,0,0,0,0,0,0,0,0,0
3720,2020-01-21,0,0,0,0,0,0,0,0,0,0,0,0
3721,2020-01-21,1,0,0,0,0,0,0,0,0,0,0,0
3722,2020-01-21,2,0,0,0,0,0,0,0,0,0,0,0
3723,2020-01-21,3,0,0,0,0,0,0,0,0,0,0,0
3724,2020-01-21,4,0,0,0,0,0,0,0,0,0,0,0
3725,2020-01-21,5,0,0,0,0,0,0,0,0,0,0,0
3726,2020-01-21,6,2,2,0,0,5,1,4,1,0,0,15
3727,2020-01-21,7,10,6,4,0,5,1,13,4,1,2,46
3728,2020-01-21,8,6,3,0,1,4,0,7,0,1,0,22
3729,2020-01-21,9,0,0,0,0,0,0,0,0,0,0,0
3730,2020-01-21,10,0,0,0,0,0,0,0,0,0,0,0
3731,2020-01-21,11,9,6,1,0,0,1,6,1,1,0,25
3732,2020-01-21,12,14,3,1,0,2,1,5,4,4,3,37
3733,2020-01-21,13,2,1,1,0,1,0,3,0,1,0,9
3734,2020-01-21,14,0,0,0,0,0,0,0,0,0,0,0
3735,2020-01-21,15,0,0,0,0,0,0,0,0,0,0,0
3736,2020-01-21,16,16,1,9,0,1,1,13,2,7,0,50
3737,2020-01-21,17,6,0,5,0,0,1,5,2,0,0,19
3738,2020-01-21,18,12,4,6,0,0,0,5,8,2,0,37
3739,2020-01-21,19,5,4,5,0,1,1,7,0,2,0,25
3740,2020-01-21,20,6,4,8,0,3,0,9,1,0,0,31
3741,2020-01-21,21,1,0,0,0,0,0,1,0,0,0,2
3742,2020-01-21,22,4,0,1,0,0,0,4,0,1,0,10
3743,2020-01-21,23,0,0,0,0,0,0,0,0,0,0,0
3744,2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0
3745,2020-01-22,1,0,0,0,0,0,0,0,0,0,0,0
3746,2020-01-22,2,0,0,0,0,0,0,0,0,0,0,0
3747,2020-01-22,3,0,0,0,0,0,0,0,0,0,0,0
3748,2020-01-22,4,0,0,0,0,0,0,0,0,0,0,0
3749,2020-01-22,5,0,0,0,0,0,0,0,0,0,0,0
3750,2020-01-22,6,0,0,0,0,0,0,0,0,0,0,0
3751,2020-01-22,7,2,0,0,0,1,1,3,1,0,0,8
3752,2020-01-22,8,11,9,1,0,6,2,10,4,0,0,43
3753,2020-01-22,9,7,2,1,0,0,0,6,3,1,1,21
3754,2020-01-22,10,8,6,7,0,0,1,14,0,4,0,40
3755,2020-01-22,11,12,3,5,1,3,2,11,2,2,0,41
3756,2020-01-22,12,12,2,0,0,0,1,5,7,7,0,34
3757,2020-01-22,13,10,7,0,0,2,0,7,2,1,3,32
3758,2020-01-22,14,1,0,0,0,0,0,1,0,1,0,3
3759,2020-01-22,15,11,3,1,0,3,2,11,3,1,0,35
3760,2020-01-22,16,3,1,0,0,0,1,3,1,0,0,9
3761,2020-01-22,17,11,1,12,0,1,0,15,0,2,0,42
3762,2020-01-22,18,12,0,2,0,0,1,6,5,1,0,27
3763,2020-01-22,19,3,2,2,0,0,0,4,0,0,0,11
3764,2020-01-22,20,6,2,6,0,2,1,8,2,2,0,29
3765,2020-01-22,21,0,0,0,0,0,0,0,0,0,0,0
3766,2020-01-22,22,3,4,5,0,2,0,7,0,0,0,21
3767,2020-01-22,23,0,0,0,0,0,0,0,0,0,0,0
3768,2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0
3769,2020-01-23,1,0,0,0,0,0,0,0,0,0,0,0
3770,2020-01-23,2,0,0,0,0,0,0,0,0,0,0,0
3771,2020-01-23,3,0,0,0,0,0,0,0,0,0,0,0
3772,2020-01-23,4,0,0,0,0,0,0,0,0,0,0,0
3773,2020-01-23,5,0,0,0,0,0,0,0,0,0,0,0
3774,2020-01-23,6,0,0,0,0,0,0,0,0,0,0,0
3775,2020-01-23,7,3,1,1,0,2,1,2,1,0,0,11
3776,2020-01-23,8,8,5,1,0,5,2,9,3,0,1,34
3777,2020-01-23,9,9,3,0,0,2,1,4,4,3,0,26
3778,2020-01-23,10,13,0,6,0,0,1,12,0,6,0,38
3779,2020-01-23,11,5,3,1,0,1,0,6,0,1,0,17
3780,2020-01-23,12,13,2,10,0,2,2,11,4,2,0,46
3781,2020-01-23,13,10,1,0,0,0,2,4,5,2,1,25
3782,2020-01-23,14,14,4,1,0,3,2,8,5,3,0,40
3783,2020-01-23,15,3,2,0,0,0,0,1,0,2,0,8
3784,2020-01-23,16,9,1,2,0,0,1,10,1,4,0,28
3785,2020-01-23,17,10,1,5,0,1,0,7,5,0,0,29
3786,2020-01-23,18,5,1,4,0,0,0,7,1,1,0,19
3787,2020-01-23,19,10,5,6,0,2,2,8,2,2,0,37
3788,2020-01-23,20,3,2,4,0,1,0,5,1,0,0,16
3789,2020-01-23,21,1,4,6,0,4,0,7,0,0,0,22
3790,2020-01-23,22,2,0,2,0,1,0,4,0,0,0,9
3791,2020-01-23,23,0,0,0,0,0,0,0,0,0,0,0
3792,2020-01-24,0,0,0,0,0,0,0,0,0,0,0,0
3793,2020-01-24,1,0,0,0,0,0,0,0,0,0,0,0
3794,2020-01-24,2,0,0,0,0,0,0,0,0,0,0,0
3795,2020-01-24,3,0,0,0,0,0,0,0,0,0,0,0
3796,2020-01-24,4,0,0,0,0,0,0,0,0,0,0,0
3797,2020-01-24,5,0,0,0,0,0,0,0,0,0,0,0
3798,2020-01-24,6,0,0,0,0,0,0,0,0,0,0,0
3799,2020-01-24,7,0,0,0,0,0,0,0,0,0,0,0
3800,2020-01-24,8,4,8,1,0,8,1,7,1,0,0,30
3801,2020-01-24,9,12,1,1,0,1,3,3,6,1,2,30
3802,2020-01-24,10,14,6,7,1,1,1,17,0,6,0,53
3803,2020-01-24,11,3,1,0,0,0,0,2,2,0,0,8
3804,2020-01-24,12,5,0,2,0,0,0,3,1,1,0,12
3805,2020-01-24,13,12,3,0,0,1,1,8,6,6,1,38
3806,2020-01-24,14,0,0,0,0,0,0,0,0,0,0,0
3807,2020-01-24,15,0,0,0,0,0,0,0,0,0,0,0
3808,2020-01-24,16,16,3,2,0,0,2,7,6,6,0,42
3809,2020-01-24,17,13,2,9,0,0,2,12,7,1,0,46
3810,2020-01-24,18,8,0,8,0,3,0,12,1,0,0,32
3811,2020-01-24,19,14,3,6,0,0,1,11,7,3,0,45
3812,2020-01-24,20,8,4,2,0,0,1,5,6,2,0,28
3813,2020-01-24,21,10,5,6,0,3,0,7,1,2,0,34
3814,2020-01-24,22,2,3,3,0,2,0,4,0,0,0,14
3815,2020-01-24,23,0,0,0,0,0,0,0,0,0,0,0
3816,2020-01-25,0,0,0,0,0,0,0,0,0,0,0,0
3817,2020-01-25,1,0,0,0,0,0,0,0,0,0,0,0
3818,2020-01-25,2,0,0,0,0,0,0,0,0,0,0,0
3819,2020-01-25,3,0,0,0,0,0,0,0,0,0,0,0
3820,2020-01-25,4,0,0,0,0,0,0,0,0,0,0,0
3821,2020-01-25,5,0,0,0,0,0,0,0,0,0,0,0
3822,2020-01-25,6,0,0,0,0,0,0,0,0,0,0,0
3823,2020-01-25,7,3,2,1,0,2,1,6,1,0,0,16
3824,2020-01-25,8,5,8,0,0,5,2,7,1,1,0,29
3825,2020-01-25,9,8,2,1,0,0,2,3,4,0,1,21
3826,2020-01-25,10,12,5,8,0,2,1,14,2,2,0,46
3827,2020-01-25,11,11,2,2,0,5,0,8,2,4,0,34
3828,2020-01-25,12,16,1,12,1,0,1,9,2,2,0,44
3829,2020-01-25,13,11,6,5,1,3,0,11,0,2,0,39
3830,2020-01-25,14,7,1,2,0,1,0,4,0,5,0,20
3831,2020-01-25,15,3,3,1,0,0,0,3,0,5,0,15
3832,2020-01-25,16,17,1,11,0,0,3,16,5,6,7,66
3833,2020-01-25,17,10,5,9,1,2,1,13,1,1,0,43
3834,2020-01-25,18,6,3,4,0,0,0,3,1,0,0,17
3835,2020-01-25,19,3,0,2,0,0,0,3,1,1,0,10
3836,2020-01-25,20,9,4,4,0,0,2,7,3,3,0,32
3837,2020-01-25,21,0,0,0,0,0,0,0,0,0,0,0
3838,2020-01-25,22,4,4,7,0,3,0,9,1,1,0,29
3839,2020-01-25,23,0,0,0,0,0,0,0,0,0,0,0
3840,2020-01-26,0,0,0,0,0,0,0,0,0,0,0,0
3841,2020-01-26,1,0,0,0,0,0,0,0,0,0,0,0
3842,2020-01-26,2,0,0,0,0,0,0,0,0,0,0,0
3843,2020-01-26,3,0,0,0,0,0,0,0,0,0,0,0
3844,2020-01-26,4,0,0,0,0,0,0,0,0,0,0,0
3845,2020-01-26,5,0,0,0,0,0,0,0,0,0,0,0
3846,2020-01-26,6,0,0,0,0,0,0,0,0,0,0,0
3847,2020-01-26,7,0,0,0,0,0,0,0,0,0,0,0
3848,2020-01-26,8,4,3,1,0,2,1,6,0,1,0,18
3849,2020-01-26,9,5,2,1,0,1,0,6,1,0,0,16
3850,2020-01-26,10,5,0,0,0,1,2,1,3,0,0,12
3851,2020-01-26,11,6,2,3,0,0,1,4,1,3,0,20
3852,2020-01-26,12,6,1,0,0,1,0,4,0,4,0,16
3853,2020-01-26,13,3,1,1,0,1,0,5,0,0,0,11
3854,2020-01-26,14,8,1,2,0,0,2,3,3,2,1,22
3855,2020-01-26,15,12,2,0,0,1,2,5,6,2,0,30
3856,2020-01-26,16,8,3,6,0,0,0,9,2,2,0,30
3857,2020-01-26,17,16,0,13,0,0,2,13,4,2,0,50
3858,2020-01-26,18,11,1,7,0,0,2,5,4,0,0,30
3859,2020-01-26,19,6,3,4,0,0,0,7,1,2,0,23
3860,2020-01-26,20,2,1,2,0,0,0,2,0,0,0,7
3861,2020-01-26,21,1,0,0,0,0,1,0,0,0,0,2
3862,2020-01-26,22,1,3,4,0,2,0,5,0,0,0,15
3863,2020-01-26,23,1,0,2,0,1,0,3,0,0,0,7
3864,2020-01-27,0,0,0,0,0,0,0,0,0,0,0,0
3865,2020-01-27,1,0,0,0,0,0,0,0,0,0,0,0
3866,2020-01-27,2,0,0,0,0,0,0,0,0,0,0,0
3867,2020-01-27,3,0,0,0,0,0,0,0,0,0,0,0
3868,2020-01-27,4,0,0,0,0,0,0,0,0,0,0,0
3869,2020-01-27,5,0,0,0,0,0,0,0,0,0,0,0
3870,2020-01-27,6,0,0,0,0,0,0,0,0,0,0,0
3871,2020-01-27,7,3,1,1,0,1,1,5,2,0,0,14
3872,2020-01-27,8,11,7,4,0,3,4,8,5,3,1,46
3873,2020-01-27,9,6,3,1,0,2,0,7,0,0,0,19
3874,2020-01-27,10,4,0,3,0,1,0,6,0,1,0,15
3875,2020-01-27,11,0,0,0,0,0,0,0,0,0,0,0
3876,2020-01-27,12,7,1,7,0,0,1,9,2,5,0,32
3877,2020-01-27,13,8,0,4,0,2,2,6,3,0,2,27
3878,2020-01-27,14,9,2,8,0,0,1,6,3,2,0,31
3879,2020-01-27,15,4,0,0,0,1,0,5,0,0,0,10
3880,2020-01-27,16,13,3,7,0,0,0,3,8,1,0,35
3881,2020-01-27,17,17,1,10,0,1,2,13,6,2,0,52
3882,2020-01-27,18,8,0,5,0,0,1,9,2,1,0,26
3883,2020-01-27,19,7,5,1,0,0,0,4,3,2,0,22
3884,2020-01-27,20,7,2,9,0,3,0,10,2,1,0,34
3885,2020-01-27,21,0,2,1,0,1,0,3,0,0,0,7
3886,2020-01-27,22,2,2,2,0,1,0,4,0,0,0,11
3887,2020-01-27,23,0,1,1,0,2,0,3,0,0,0,7
3888,2020-01-28,0,0,0,0,0,0,0,0,0,0,0,0
3889,2020-01-28,1,0,0,0,0,0,0,0,0,0,0,0
3890,2020-01-28,2,0,0,0,0,0,0,0,0,0,0,0
3891,2020-01-28,3,0,0,0,0,0,0,0,0,0,0,0
3892,2020-01-28,4,0,0,0,0,0,0,0,0,0,0,0
3893,2020-01-28,5,0,0,0,0,0,0,0,0,0,0,0
3894,2020-01-28,6,0,1,0,0,2,0,2,0,0,0,5
3895,2020-01-28,7,1,0,1,0,0,0,1,0,0,0,3
3896,2020-01-28,8,3,3,0,0,5,2,6,1,0,0,20
3897,2020-01-28,9,15,1,0,0,2,3,7,8,2,1,39
3898,2020-01-28,10,12,4,4,1,8,0,14,0,9,0,52
3899,2020-01-28,11,0,0,0,0,0,0,0,0,0,0,0
3900,2020-01-28,12,5,4,0,0,2,0,7,0,3,0,21
3901,2020-01-28,13,6,0,6,0,0,2,3,2,1,0,20
3902,2020-01-28,14,11,1,5,0,0,1,8,2,4,0,32
3903,2020-01-28,15,2,0,0,0,0,0,1,0,0,0,3
3904,2020-01-28,16,10,2,8,0,1,2,14,2,2,0,41
3905,2020-01-28,17,6,0,3,0,1,1,6,1,0,0,18
3906,2020-01-28,18,8,0,3,0,0,0,3,5,1,0,20
3907,2020-01-28,19,10,7,5,0,1,1,9,1,1,0,35
3908,2020-01-28,20,2,2,1,0,0,0,1,0,0,0,6
3909,2020-01-28,21,0,3,4,0,0,0,5,0,0,0,12
3910,2020-01-28,22,2,0,2,0,2,0,3,0,0,0,9
3911,2020-01-28,23,0,0,0,0,0,0,0,0,0,0,0
3912,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0
3913,2020-01-29,1,0,0,0,0,0,0,0,0,0,0,0
3914,2020-01-29,2,0,0,0,0,0,0,0,0,0,0,0
3915,2020-01-29,3,0,0,0,0,0,0,0,0,0,0,0
3916,2020-01-29,4,0,0,0,0,0,0,0,0,0,0,0
3917,2020-01-29,5,0,0,0,0,0,0,0,0,0,0,0
3918,2020-01-29,6,0,0,0,0,1,0,0,0,0,0,1
3919,2020-01-29,7,4,1,1,0,0,1,4,1,0,0,12
3920,2020-01-29,8,8,7,0,1,5,2,6,1,4,0,34
3921,2020-01-29,9,11,5,0,0,5,2,9,4,3,0,39
3922,2020-01-29,10,12,0,9,0,1,0,10,0,4,0,36
3923,2020-01-29,11,11,6,2,1,3,0,10,2,4,0,39
3924,2020-01-29,12,12,0,5,0,2,3,9,1,1,0,33
3925,2020-01-29,13,7,0,2,0,0,2,3,3,1,2,20
3926,2020-01-29,14,6,2,0,0,1,0,4,2,2,0,17
3927,2020-01-29,15,6,2,7,0,0,2,8,2,3,0,30
3928,2020-01-29,16,7,2,7,0,7,2,8,1,1,0,35
3929,2020-01-29,17,13,1,11,0,0,1,7,6,1,0,40
3930,2020-01-29,18,5,5,11,0,0,0,9,0,0,0,30
3931,2020-01-29,19,4,3,3,0,0,1,5,1,1,0,18
3932,2020-01-29,20,5,3,5,0,0,0,8,0,1,0,22
3933,2020-01-29,21,1,1,6,0,3,0,6,0,0,0,17
3934,2020-01-29,22,4,2,4,0,2,0,6,0,1,0,19
3935,2020-01-29,23,0,0,0,0,0,0,0,0,0,0,0
3936,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0
3937,2020-01-30,1,0,0,0,0,0,0,0,0,0,0,0
3938,2020-01-30,2,0,0,0,0,0,0,0,0,0,0,0
3939,2020-01-30,3,0,0,0,0,0,0,0,0,0,0,0
3940,2020-01-30,4,0,0,0,0,0,0,0,0,0,0,0
3941,2020-01-30,5,0,0,0,0,0,0,0,0,0,0,0
3942,2020-01-30,6,0,0,0,0,0,0,0,0,0,0,0
3943,2020-01-30,7,4,1,1,0,1,1,3,1,0,0,12
3944,2020-01-30,8,2,7,0,0,7,0,7,0,1,0,24
3945,2020-01-30,9,11,4,1,0,0,3,4,4,1,1,29
3946,2020-01-30,10,12,3,4,0,4,0,11,5,2,0,41
3947,2020-01-30,11,7,0,3,0,0,2,7,1,4,0,24
3948,2020-01-30,12,8,0,4,0,3,0,8,1,1,0,25
3949,2020-01-30,13,9,1,5,0,0,3,4,3,0,2,27
3950,2020-01-30,14,10,0,4,0,0,1,6,2,6,0,29
3951,2020-01-30,15,6,1,1,0,0,0,0,0,3,0,11
3952,2020-01-30,16,10,1,6,0,0,1,9,0,3,0,30
3953,2020-01-30,17,5,1,6,0,1,2,8,1,0,0,24
3954,2020-01-30,18,15,0,6,0,0,1,4,9,1,0,36
3955,2020-01-30,19,11,5,1,0,1,0,7,2,2,0,29
3956,2020-01-30,20,9,5,7,0,0,1,13,2,0,0,37
3957,2020-01-30,21,1,1,4,0,1,0,6,0,0,0,13
3958,2020-01-30,22,7,4,7,0,5,0,9,0,0,0,32
3959,2020-01-30,23,0,0,0,0,0,0,1,0,0,0,1
3960,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0
3961,2020-01-31,1,0,2,0,0,2,0,2,0,0,0,6
3962,2020-01-31,2,0,0,0,0,0,0,0,0,0,0,0
3963,2020-01-31,3,0,0,0,0,0,0,0,0,0,0,0
3964,2020-01-31,4,0,0,0,0,0,0,0,0,0,0,0
3965,2020-01-31,5,0,0,0,0,0,0,0,0,0,0,0
3966,2020-01-31,6,0,0,0,0,1,0,0,0,0,0,1
3967,2020-01-31,7,3,1,1,0,1,1,5,0,1,0,13
3968,2020-01-31,8,8,4,0,0,6,2,10,1,0,0,31
3969,2020-01-31,9,14,2,4,0,1,2,8,3,4,2,40
3970,2020-01-31,10,12,4,6,0,4,0,14,0,5,0,45
3971,2020-01-31,11,15,4,4,0,8,0,17,0,4,0,52
3972,2020-01-31,12,14,0,0,0,3,2,9,5,0,2,35
3973,2020-01-31,13,12,2,0,0,2,1,7,3,5,0,32
3974,2020-01-31,14,4,0,0,0,0,1,2,1,2,0,10
3975,2020-01-31,15,11,3,0,0,2,0,9,1,2,0,28
3976,2020-01-31,16,13,2,9,0,0,2,13,1,1,0,41
3977,2020-01-31,17,6,1,2,0,1,0,5,3,0,0,18
3978,2020-01-31,18,5,2,4,0,0,0,5,0,1,0,17
3979,2020-01-31,19,6,1,2,0,0,1,4,4,0,0,18
3980,2020-01-31,20,13,5,5,0,0,2,12,4,1,0,42
3981,2020-01-31,21,1,1,2,0,0,0,1,0,0,0,5
3982,2020-01-31,22,1,0,1,0,0,0,0,0,0,0,2
3983,2020-01-31,23,8,2,6,0,4,0,13,0,0,0,33
3984,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0
3985,2020-02-01,1,0,0,0,0,0,0,0,0,0,0,0
3986,2020-02-01,2,0,0,0,0,0,0,0,0,0,0,0
3987,2020-02-01,3,0,0,0,0,1,0,1,0,0,0,2
3988,2020-02-01,4,0,1,0,0,0,0,1,0,0,0,2
3989,2020-02-01,5,0,0,0,0,0,0,0,0,0,0,0
3990,2020-02-01,6,0,0,0,0,1,0,0,0,0,0,1
3991,2020-02-01,7,11,2,1,0,5,2,12,3,3,0,39
3992,2020-02-01,8,4,2,0,0,1,0,5,0,2,0,14
3993,2020-02-01,9,11,0,0,0,1,3,4,3,2,0,24
3994,2020-02-01,10,6,3,1,0,1,0,4,4,0,0,19
3995,2020-02-01,11,15,5,6,0,2,0,13,2,3,0,46
3996,2020-02-01,12,6,3,0,0,0,0,6,0,1,0,16
3997,2020-02-01,13,3,0,0,0,0,0,2,0,2,0,7
3998,2020-02-01,14,11,2,0,0,0,1,4,5,0,1,24
3999,2020-02-01,15,12,2,6,0,0,2,9,0,2,0,33
4000,2020-02-01,16,2,0,0,0,0,0,1,0,2,0,5
4001,2020-02-01,17,17,1,11,0,1,2,10,3,1,0,46
4002,2020-02-01,18,6,0,2,0,0,0,0,3,2,0,13
4003,2020-02-01,19,8,4,4,0,0,1,8,0,1,0,26
4004,2020-02-01,20,20,7,10,0,0,2,13,3,4,0,59
4005,2020-02-01,21,1,1,2,0,0,0,3,0,0,0,7
4006,2020-02-01,22,5,2,8,0,5,0,16,0,1,0,37
4007,2020-02-01,23,0,0,0,0,0,0,1,0,0,0,1
4008,2020-02-02,0,0,1,0,0,1,0,2,0,0,0,4
4009,2020-02-02,1,0,0,0,0,0,0,0,0,0,0,0
4010,2020-02-02,2,0,0,0,0,0,0,0,0,0,0,0
4011,2020-02-02,3,0,0,0,0,0,0,0,0,0,0,0
4012,2020-02-02,4,0,0,0,0,0,0,0,0,0,0,0
4013,2020-02-02,5,0,0,0,0,0,0,0,0,0,0,0
4014,2020-02-02,6,0,0,0,0,0,0,0,0,0,0,0
4015,2020-02-02,7,0,0,0,0,1,0,0,0,0,0,1
4016,2020-02-02,8,11,8,2,0,6,2,12,1,0,0,42
4017,2020-02-02,9,7,2,2,0,4,1,10,0,2,0,28
4018,2020-02-02,10,12,1,2,0,2,3,3,3,0,0,26
4019,2020-02-02,11,8,6,4,0,1,1,9,1,0,0,30
4020,2020-02-02,12,9,2,10,0,1,0,13,0,5,0,40
4021,2020-02-02,13,9,1,1,0,2,1,7,3,2,0,26
4022,2020-02-02,14,10,2,1,0,0,0,7,3,4,0,27
4023,2020-02-02,15,0,0,0,0,0,0,0,0,0,0,0
4024,2020-02-02,16,13,1,11,0,0,1,14,1,4,0,45
4025,2020-02-02,17,14,0,9,0,1,1,11,2,2,0,40
4026,2020-02-02,18,7,0,1,0,0,0,3,3,1,0,15
4027,2020-02-02,19,8,2,3,0,1,0,5,2,1,0,22
4028,2020-02-02,20,9,3,6,0,0,1,10,2,0,0,31
4029,2020-02-02,21,6,5,7,0,3,0,11,1,1,0,34
4030,2020-02-02,22,5,2,3,0,3,0,11,0,1,0,25
