,date,hour,kitchen,bathroom,lounge,frontdoor,bedroom,kettle,hallway,fridgedoor,backdoor,oven,total
2370,2019-11-23,18,1,0,0,0,0,0,1,0,0,0,2
2371,2019-11-23,19,1,0,0,0,2,0,1,2,0,0,6
2372,2019-11-23,20,0,0,0,0,0,0,0,0,0,0,0
2373,2019-11-23,21,0,0,0,0,0,0,0,0,0,0,0
2374,2019-11-23,22,0,0,0,0,0,0,0,0,0,0,0
2375,2019-11-23,23,0,0,0,0,0,0,0,0,0,0,0
2376,2019-11-24,0,0,0,0,0,0,0,0,0,0,0,0
2377,2019-11-24,1,0,0,0,0,0,0,0,0,0,0,0
2378,2019-11-24,2,0,0,0,0,0,0,0,0,0,0,0
2379,2019-11-24,3,0,0,0,0,0,0,0,0,0,0,0
2380,2019-11-24,4,0,0,0,0,0,0,0,0,0,0,0
2381,2019-11-24,5,0,0,0,0,0,0,0,0,0,0,0
2382,2019-11-24,6,0,0,0,0,0,0,0,0,0,0,0
2383,2019-11-24,7,0,0,0,0,0,0,0,0,0,0,0
2384,2019-11-24,8,1,0,0,0,1,0,2,0,0,0,4
2385,2019-11-24,9,5,0,0,0,3,0,3,3,1,0,15
2386,2019-11-24,10,5,0,1,0,2,0,4,0,1,0,13
2387,2019-11-24,11,6,0,1,0,0,0,7,1,1,0,16
2388,2019-11-24,12,0,0,0,0,0,0,0,0,0,0,0
2389,2019-11-24,13,1,0,0,0,1,0,1,0,0,0,3
2390,2019-11-24,14,0,0,0,0,0,0,0,0,0,0,0
2391,2019-11-24,15,0,0,0,0,0,0,0,0,0,0,0
2392,2019-11-24,16,2,0,0,0,0,0,2,1,1,0,6
2393,2019-11-24,17,2,0,0,0,1,0,1,1,0,0,5
2394,2019-11-24,18,3,0,1,0,0,0,4,1,0,0,9
2395,2019-11-24,19,0,0,0,0,0,0,0,0,0,0,0
2396,2019-11-24,20,1,0,0,0,2,0,1,1,0,0,5
2397,2019-11-24,21,0,0,0,0,0,0,0,0,0,0,0
2398,2019-11-24,22,0,0,0,0,0,0,0,0,0,0,0
2399,2019-11-24,23,0,0,0,0,0,0,0,0,0,0,0
2400,2019-11-25,0,0,0,0,0,0,0,0,0,0,0,0
2401,2019-11-25,1,0,0,0,0,0,0,0,0,0,0,0
2402,2019-11-25,2,0,0,0,0,0,0,0,0,0,0,0
2403,2019-11-25,3,0,0,0,0,0,0,0,0,0,0,0
2404,2019-11-25,4,0,0,0,0,0,0,0,0,0,0,0
2405,2019-11-25,5,0,0,0,0,0,0,0,0,0,0,0
2406,2019-11-25,6,1,0,0,0,1,0,2,0,0,0,4
2407,2019-11-25,7,0,0,0,0,0,0,0,0,0,0,0
2408,2019-11-25,8,0,0,0,0,0,0,0,0,0,0,0
2409,2019-11-25,9,8,0,0,0,7,0,6,4,0,0,25
2410,2019-11-25,10,3,0,5,0,2,0,7,0,2,0,19
2411,2019-11-25,11,6,0,0,0,0,0,5,1,2,0,14
2412,2019-11-25,12,2,0,0,0,1,0,3,1,1,0,8
2413,2019-11-25,13,1,0,0,0,0,0,0,0,1,0,2
2414,2019-11-25,14,9,0,2,0,3,0,9,3,1,0,27
2415,2019-11-25,15,5,0,6,0,1,0,10,0,0,0,22
2416,2019-11-25,16,3,0,1,0,1,0,5,0,1,0,11
2417,2019-11-25,17,0,0,0,0,0,0,1,0,1,0,2
2418,2019-11-25,18,3,0,1,0,4,0,4,2,0,0,14
2419,2019-11-25,19,3,0,2,0,0,0,3,1,0,0,9
2420,2019-11-25,20,0,0,0,0,0,0,0,0,0,0,0
2421,2019-11-25,21,0,0,0,0,0,0,0,0,0,0,0
2422,2019-11-25,22,0,0,0,0,0,0,0,0,0,0,0
2423,2019-11-25,23,0,0,0,0,0,0,0,0,0,0,0
2424,2019-11-26,0,0,0,0,0,0,0,0,0,0,0,0
2425,2019-11-26,1,0,0,0,0,0,0,0,0,0,0,0
2426,2019-11-26,2,0,0,0,0,0,0,0,0,0,0,0
2427,2019-11-26,3,0,0,0,0,0,0,0,0,0,0,0
2428,2019-11-26,4,0,0,0,0,0,0,0,0,0,0,0
2429,2019-11-26,5,0,0,0,0,0,0,0,0,0,0,0
2430,2019-11-26,6,0,0,0,0,1,0,1,0,0,0,2
2431,2019-11-26,7,1,0,0,0,0,0,1,0,0,0,2
2432,2019-11-26,8,5,0,1,0,2,0,5,2,1,0,16
2433,2019-11-26,9,0,0,0,0,0,0,0,0,0,0,0
2434,2019-11-26,10,1,0,0,0,4,0,4,0,0,0,9
2435,2019-11-26,11,2,0,0,0,0,0,2,1,1,0,6
2436,2019-11-26,12,4,0,0,0,3,0,5,1,0,0,13
2437,2019-11-26,13,0,0,0,0,0,0,0,0,0,0,0
2438,2019-11-26,14,0,0,0,0,0,0,0,0,0,0,0
2439,2019-11-26,15,3,0,1,0,0,0,2,0,1,0,7
2440,2019-11-26,16,2,0,0,0,0,0,4,1,2,0,9
2441,2019-11-26,17,6,0,0,0,0,0,5,0,0,0,11
2442,2019-11-26,18,0,0,0,0,0,0,0,0,0,0,0
2443,2019-11-26,19,0,0,0,0,0,0,0,0,0,0,0
2444,2019-11-26,20,0,0,0,0,0,0,0,0,0,0,0
2445,2019-11-26,21,0,0,0,0,0,0,0,0,0,0,0
2446,2019-11-26,22,0,0,0,0,0,0,0,0,0,0,0
2447,2019-11-26,23,0,0,0,0,0,0,0,0,0,0,0
2448,2019-11-27,0,0,0,0,0,0,0,0,0,0,0,0
2449,2019-11-27,1,0,0,0,0,0,0,0,0,0,0,0
2450,2019-11-27,2,0,0,0,0,0,0,0,0,0,0,0
2451,2019-11-27,3,2,0,1,0,1,0,2,1,0,0,7
2452,2019-11-27,4,0,0,0,0,0,0,0,0,0,0,0
2453,2019-11-27,5,0,0,0,0,0,0,0,0,0,0,0
2454,2019-11-27,6,0,0,0,0,0,0,0,0,0,0,0
2455,2019-11-27,7,1,0,0,0,1,0,2,0,0,0,4
2456,2019-11-27,8,4,0,0,0,2,0,5,3,0,0,14
2457,2019-11-27,9,3,0,0,0,3,0,4,0,0,0,10
2458,2019-11-27,10,1,0,0,0,0,0,1,1,1,0,4
2459,2019-11-27,11,3,0,0,0,2,0,2,0,0,0,7
2460,2019-11-27,12,5,0,1,0,0,0,5,0,0,0,11
2461,2019-11-27,13,1,0,0,0,2,0,2,0,0,0,5
2462,2019-11-27,14,3,0,1,0,2,0,4,0,0,0,10
2463,2019-11-27,15,0,0,0,0,0,0,0,0,0,0,0
2464,2019-11-27,16,0,0,0,0,0,0,0,0,0,0,0
2465,2019-11-27,17,2,0,0,0,2,0,2,0,1,0,7
2466,2019-11-27,18,4,0,0,0,0,0,2,2,0,0,8
2467,2019-11-27,19,3,0,1,0,4,0,4,0,0,0,12
2468,2019-11-27,20,0,0,0,0,0,0,0,0,0,0,0
2469,2019-11-27,21,0,0,0,0,0,0,0,0,0,0,0
2470,2019-11-27,22,0,0,0,0,0,0,0,0,0,0,0
2471,2019-11-27,23,0,0,0,0,0,0,0,0,0,0,0
2472,2019-11-28,0,0,0,0,0,0,0,0,0,0,0,0
2473,2019-11-28,1,0,0,0,0,0,0,0,0,0,0,0
2474,2019-11-28,2,0,0,0,0,0,0,0,0,0,0,0
2475,2019-11-28,3,0,0,0,0,0,0,0,0,0,0,0
2476,2019-11-28,4,0,0,0,0,0,0,0,0,0,0,0
2477,2019-11-28,5,0,0,0,0,0,0,0,0,0,0,0
2478,2019-11-28,6,0,0,0,0,1,0,0,0,0,0,1
2479,2019-11-28,7,2,0,0,0,1,0,2,0,0,0,5
2480,2019-11-28,8,5,0,0,0,1,0,4,3,0,0,13
2481,2019-11-28,9,8,0,4,0,3,0,10,0,1,0,26
2482,2019-11-28,10,2,0,1,0,4,0,5,0,0,0,12
2483,2019-11-28,11,6,0,3,0,7,0,11,0,0,0,27
2484,2019-11-28,12,3,2,7,2,5,0,12,0,0,0,31
2485,2019-11-28,13,5,2,3,1,0,0,5,3,0,0,19
2486,2019-11-28,14,0,1,0,0,2,0,0,0,0,0,3
2487,2019-11-28,15,2,1,0,1,3,0,3,0,1,0,11
2488,2019-11-28,16,8,0,0,0,5,0,8,2,0,0,23
2489,2019-11-28,17,5,1,0,0,2,0,8,1,1,0,18
2490,2019-11-28,18,3,11,2,0,10,0,3,0,2,0,31
2491,2019-11-28,19,1,6,1,0,5,0,1,0,0,0,14
2492,2019-11-28,20,0,2,0,0,2,0,0,0,0,0,4
2493,2019-11-28,21,0,0,0,0,1,0,0,0,0,0,1
2494,2019-11-28,22,0,1,0,0,0,0,0,0,0,0,1
2495,2019-11-28,23,0,2,0,0,2,0,0,0,0,0,4
2496,2019-11-29,0,0,0,0,0,0,0,0,0,0,0,0
2497,2019-11-29,1,0,0,0,0,0,0,0,0,0,0,0
2498,2019-11-29,2,0,0,0,0,0,0,0,0,0,0,0
2499,2019-11-29,3,0,3,0,0,3,0,0,0,0,0,6
2500,2019-11-29,4,0,2,0,0,2,0,0,0,0,0,4
2501,2019-11-29,5,4,3,0,0,4,0,3,2,1,0,17
2502,2019-11-29,6,0,0,0,0,0,0,0,0,0,0,0
2503,2019-11-29,7,0,0,0,0,0,0,0,0,0,0,0
2504,2019-11-29,8,0,0,0,0,0,0,0,0,0,0,0
2505,2019-11-29,9,0,0,0,0,0,0,0,0,0,0,0
2506,2019-11-29,10,0,0,0,0,0,0,0,0,0,0,0
2507,2019-11-29,11,0,0,0,0,0,0,0,0,0,0,0
2508,2019-11-29,12,0,0,0,0,0,0,0,0,0,0,0
2509,2019-11-29,13,0,0,0,0,0,0,0,0,0,0,0
2510,2019-11-29,14,0,0,0,0,0,0,0,0,0,0,0
2511,2019-11-29,15,0,0,0,0,0,0,0,0,0,0,0
2512,2019-11-29,16,0,0,0,0,0,0,0,0,0,0,0
2513,2019-11-29,17,0,0,0,0,0,0,0,0,0,0,0
2514,2019-11-29,18,0,0,0,0,0,0,0,0,0,0,0
2515,2019-11-29,19,0,0,0,0,0,0,0,0,0,0,0
2516,2019-11-29,20,0,0,0,0,0,0,0,0,0,0,0
2517,2019-11-29,21,3,4,1,0,5,0,8,0,4,0,25
2518,2019-11-29,22,0,1,0,0,1,0,0,0,0,0,2
2519,2019-11-29,23,0,1,0,0,1,0,0,0,0,0,2
2520,2019-11-30,0,0,0,0,0,0,0,0,0,0,0,0
2521,2019-11-30,1,0,0,0,0,0,0,0,0,0,0,0
2522,2019-11-30,2,0,0,0,0,0,0,0,0,0,0,0
2523,2019-11-30,3,0,0,0,0,0,0,0,0,0,0,0
2524,2019-11-30,4,0,1,0,0,1,0,0,0,0,0,2
2525,2019-11-30,5,0,1,0,0,1,0,0,0,0,0,2
2526,2019-11-30,6,0,1,0,0,1,0,0,0,0,0,2
2527,2019-11-30,7,0,0,0,0,0,0,0,0,0,0,0
2528,2019-11-30,8,1,1,0,0,1,0,2,0,0,0,5
2529,2019-11-30,9,0,0,0,0,1,0,0,0,0,0,1
2530,2019-11-30,10,10,7,1,0,5,0,9,3,0,0,35
2531,2019-11-30,11,1,3,0,0,2,0,2,0,0,0,8
2532,2019-11-30,12,1,4,0,0,5,0,2,0,0,0,12
2533,2019-11-30,13,2,2,0,0,3,0,2,0,0,0,9
2534,2019-11-30,14,8,3,1,0,7,0,10,2,1,0,32
2535,2019-11-30,15,0,0,0,0,0,0,0,0,0,0,0
2536,2019-11-30,16,0,0,0,0,0,0,0,0,0,0,0
2537,2019-11-30,17,1,0,0,0,0,0,3,1,2,0,7
2538,2019-11-30,18,6,2,0,0,0,0,2,3,0,0,13
2539,2019-11-30,19,1,0,0,0,1,0,2,0,0,0,4
2540,2019-11-30,20,0,3,0,0,2,0,0,0,0,0,5
2541,2019-11-30,21,0,1,0,0,1,0,0,0,0,0,2
2542,2019-11-30,22,0,0,0,0,0,0,0,0,0,0,0
2543,2019-11-30,23,0,0,0,0,0,0,0,0,0,0,0
2544,2019-12-01,0,0,0,0,0,0,0,0,0,0,0,0
2545,2019-12-01,1,0,2,0,0,2,0,0,0,0,0,4
2546,2019-12-01,2,0,0,0,0,0,0,0,0,0,0,0
2547,2019-12-01,3,0,0,0,0,0,0,0,0,0,0,0
2548,2019-12-01,4,0,0,0,0,0,0,0,0,0,0,0
2549,2019-12-01,5,0,1,0,0,1,0,0,0,0,0,2
2550,2019-12-01,6,0,2,0,0,2,0,0,0,0,0,4
2551,2019-12-01,7,2,2,0,0,5,0,2,0,0,0,11
2552,2019-12-01,8,0,3,0,0,2,0,0,0,0,0,5
2553,2019-12-01,9,4,2,1,0,3,0,3,2,0,0,15
2554,2019-12-01,10,0,5,0,0,6,0,1,0,0,0,12
2555,2019-12-01,11,3,2,0,0,2,0,4,0,0,0,11
2556,2019-12-01,12,0,0,0,0,0,0,1,0,0,0,1
2557,2019-12-01,13,0,0,0,0,0,0,0,0,0,0,0
2558,2019-12-01,14,0,0,0,0,0,0,0,0,0,0,0
2559,2019-12-01,15,0,0,0,0,0,0,0,0,0,0,0
2560,2019-12-01,16,0,1,0,0,3,0,2,0,1,0,7
2561,2019-12-01,17,3,1,0,0,1,0,4,0,0,0,9
2562,2019-12-01,18,1,1,0,0,0,0,1,0,0,0,3
2563,2019-12-01,19,6,2,0,0,4,0,9,0,0,0,21
2564,2019-12-01,20,1,4,1,0,4,0,2,0,0,0,12
2565,2019-12-01,21,0,3,0,0,2,0,0,0,0,0,5
2566,2019-12-01,22,0,0,0,0,0,0,0,0,0,0,0
2567,2019-12-01,23,0,1,0,0,1,0,0,0,0,0,2
2568,2019-12-02,0,0,0,0,0,0,0,0,0,0,0,0
2569,2019-12-02,1,0,0,0,0,0,0,0,0,0,0,0
2570,2019-12-02,2,0,2,0,0,2,0,0,0,0,0,4
2571,2019-12-02,3,0,0,0,0,0,0,0,0,0,0,0
2572,2019-12-02,4,0,0,0,0,0,0,0,0,0,0,0
2573,2019-12-02,5,0,2,0,0,2,0,0,0,0,0,4
2574,2019-12-02,6,0,0,0,0,0,0,0,0,0,0,0
2575,2019-12-02,7,0,3,0,0,3,0,0,0,0,0,6
2576,2019-12-02,8,4,3,1,0,2,0,3,2,0,0,15
2577,2019-12-02,9,0,1,0,0,2,0,2,0,0,0,5
2578,2019-12-02,10,6,6,1,0,9,0,7,0,1,0,30
2579,2019-12-02,11,2,1,0,0,0,0,1,0,0,0,4
2580,2019-12-02,12,0,0,0,0,0,0,0,0,0,0,0
2581,2019-12-02,13,5,2,0,0,6,0,7,2,1,0,23
2582,2019-12-02,14,6,2,0,0,4,0,7,3,0,0,22
2583,2019-12-02,15,3,2,0,0,2,0,3,0,0,0,10
2584,2019-12-02,16,6,2,0,0,1,0,5,4,0,0,18
2585,2019-12-02,17,4,2,0,0,0,0,4,0,0,0,10
2586,2019-12-02,18,3,1,0,0,2,0,4,0,0,0,10
2587,2019-12-02,19,0,4,0,0,3,0,0,0,0,0,7
2588,2019-12-02,20,0,1,0,0,1,0,0,0,0,0,2
2589,2019-12-02,21,0,1,0,0,1,0,0,0,0,0,2
2590,2019-12-02,22,0,0,0,0,1,0,0,0,0,0,1
2591,2019-12-02,23,0,3,0,0,2,0,0,0,0,0,5
2592,2019-12-03,0,0,1,0,0,1,0,0,0,0,0,2
2593,2019-12-03,1,0,0,0,0,0,0,0,0,0,0,0
2594,2019-12-03,2,0,1,0,0,1,0,0,0,0,0,2
2595,2019-12-03,3,0,0,0,0,0,0,0,0,0,0,0
2596,2019-12-03,4,0,0,0,0,0,0,0,0,0,0,0
2597,2019-12-03,5,0,1,0,0,1,0,0,0,0,0,2
2598,2019-12-03,6,0,0,0,0,0,0,0,0,0,0,0
2599,2019-12-03,7,4,4,0,0,4,0,2,0,0,0,14
2600,2019-12-03,8,0,3,0,0,3,0,0,0,0,0,6
2601,2019-12-03,9,4,3,3,0,2,0,3,2,0,0,17
2602,2019-12-03,10,0,6,0,0,7,0,1,0,0,0,14
2603,2019-12-03,11,4,1,0,0,1,0,5,1,1,0,13
2604,2019-12-03,12,9,0,0,2,3,0,10,4,1,0,29
2605,2019-12-03,13,2,2,2,0,2,0,3,0,0,0,11
2606,2019-12-03,14,1,1,0,0,2,0,2,0,0,0,6
2607,2019-12-03,15,1,3,0,0,2,0,2,0,0,0,8
2608,2019-12-03,16,7,4,0,0,4,0,5,3,1,0,24
2609,2019-12-03,17,2,1,0,0,2,0,2,0,0,0,7
2610,2019-12-03,18,0,2,0,0,1,0,0,0,0,0,3
2611,2019-12-03,19,0,4,0,0,4,0,0,0,0,0,8
2612,2019-12-03,20,0,1,0,0,1,0,0,0,0,0,2
2613,2019-12-03,21,0,0,0,0,0,0,0,0,0,0,0
2614,2019-12-03,22,0,0,0,0,0,0,0,0,0,0,0
2615,2019-12-03,23,0,3,0,0,3,0,0,0,0,0,6
2616,2019-12-04,0,0,1,0,0,1,0,0,0,0,0,2
2617,2019-12-04,1,0,0,0,0,0,0,0,0,0,0,0
2618,2019-12-04,2,0,0,0,0,0,0,0,0,0,0,0
2619,2019-12-04,3,0,1,0,0,2,0,0,0,0,0,3
2620,2019-12-04,4,0,4,0,0,3,0,0,0,0,0,7
2621,2019-12-04,5,0,0,0,0,0,0,0,0,0,0,0
2622,2019-12-04,6,0,1,0,0,1,0,0,0,0,0,2
2623,2019-12-04,7,0,1,0,0,1,0,0,0,0,0,2
2624,2019-12-04,8,1,2,0,0,3,0,2,0,0,0,8
2625,2019-12-04,9,3,2,0,0,2,0,4,4,1,0,16
2626,2019-12-04,10,2,1,1,0,2,0,3,0,0,0,9
2627,2019-12-04,11,1,7,0,0,8,0,1,0,0,0,17
2628,2019-12-04,12,0,0,0,0,0,0,0,0,0,0,0
2629,2019-12-04,13,0,0,0,0,0,0,0,0,0,0,0
2630,2019-12-04,14,1,0,0,0,0,0,1,1,1,0,4
2631,2019-12-04,15,7,3,0,0,4,0,5,0,0,0,19
2632,2019-12-04,16,2,3,1,0,1,0,2,0,0,0,9
2633,2019-12-04,17,2,1,0,0,0,0,3,3,0,0,9
2634,2019-12-04,18,2,0,0,0,1,0,3,1,1,0,8
2635,2019-12-04,19,0,0,0,0,0,0,0,0,0,0,0
2636,2019-12-04,20,0,4,0,0,3,0,0,0,0,0,7
2637,2019-12-04,21,0,1,0,0,1,0,0,0,0,0,2
2638,2019-12-04,22,0,0,0,0,0,0,0,0,0,0,0
2639,2019-12-04,23,0,1,0,0,1,0,0,0,0,0,2
2640,2019-12-05,0,0,2,0,0,2,0,0,0,0,0,4
2641,2019-12-05,1,0,1,0,0,1,0,0,0,0,0,2
2642,2019-12-05,2,0,0,0,0,0,0,0,0,0,0,0
2643,2019-12-05,3,0,0,0,0,0,0,0,0,0,0,0
2644,2019-12-05,4,0,3,0,0,3,0,0,0,0,0,6
2645,2019-12-05,5,0,0,0,0,0,0,0,0,0,0,0
2646,2019-12-05,6,0,0,0,0,0,0,0,0,0,0,0
2647,2019-12-05,7,1,2,0,0,2,0,2,0,0,0,7
2648,2019-12-05,8,4,4,1,0,7,0,6,2,1,0,25
2649,2019-12-05,9,2,3,0,0,3,0,3,0,0,0,11
2650,2019-12-05,10,4,3,1,0,7,0,6,0,0,0,21
2651,2019-12-05,11,4,2,1,0,4,0,6,0,1,0,18
2652,2019-12-05,12,0,3,0,0,2,0,0,0,0,0,5
2653,2019-12-05,13,4,2,1,0,1,0,3,2,0,0,13
2654,2019-12-05,14,0,1,0,0,2,0,1,0,0,0,4
2655,2019-12-05,15,5,3,5,0,3,0,8,0,0,0,24
2656,2019-12-05,16,5,0,0,0,2,0,7,3,2,0,19
2657,2019-12-05,17,5,1,0,0,1,0,4,1,0,0,12
2658,2019-12-05,18,0,0,0,0,0,0,0,0,0,0,0
2659,2019-12-05,19,1,4,0,0,2,0,2,0,1,0,10
2660,2019-12-05,20,0,2,0,0,2,0,0,0,0,0,4
2661,2019-12-05,21,0,2,0,0,2,0,0,0,0,0,4
2662,2019-12-05,22,0,0,0,0,0,0,0,0,0,0,0
2663,2019-12-05,23,0,2,0,0,3,0,0,0,0,0,5
2664,2019-12-06,0,0,4,0,0,3,0,0,0,0,0,7
2665,2019-12-06,1,0,0,0,0,0,0,0,0,0,0,0
2666,2019-12-06,2,0,0,0,0,0,0,0,0,0,0,0
2667,2019-12-06,3,0,0,0,0,0,0,0,0,0,0,0
2668,2019-12-06,4,0,0,0,0,0,0,0,0,0,0,0
2669,2019-12-06,5,0,2,0,0,2,0,0,0,0,0,4
2670,2019-12-06,6,1,1,0,0,1,0,2,0,0,0,5
2671,2019-12-06,7,0,0,0,0,0,0,0,0,0,0,0
2672,2019-12-06,8,3,2,0,0,5,0,3,2,0,0,15
2673,2019-12-06,9,2,1,1,0,0,0,1,1,0,0,6
2674,2019-12-06,10,0,3,0,0,3,0,0,0,0,0,6
2675,2019-12-06,11,3,3,1,0,4,0,4,1,0,0,16
2676,2019-12-06,12,2,2,1,0,2,0,2,0,0,0,9
2677,2019-12-06,13,4,1,1,0,3,0,6,1,1,0,17
2678,2019-12-06,14,2,3,1,0,2,0,3,0,0,0,11
2679,2019-12-06,15,7,2,0,0,6,0,5,3,0,0,23
2680,2019-12-06,16,4,0,1,0,0,0,1,3,0,0,9
2681,2019-12-06,17,3,2,0,0,4,0,4,0,1,0,14
2682,2019-12-06,18,0,2,0,0,3,0,0,0,0,0,5
2683,2019-12-06,19,0,3,0,0,2,0,0,0,0,0,5
2684,2019-12-06,20,0,1,0,0,1,0,0,0,0,0,2
2685,2019-12-06,21,0,1,0,0,1,0,0,0,0,0,2
2686,2019-12-06,22,0,0,0,0,0,0,0,0,0,0,0
2687,2019-12-06,23,0,2,0,0,2,0,0,0,0,0,4
2688,2019-12-07,0,0,0,0,0,0,0,0,0,0,0,0
2689,2019-12-07,1,0,1,0,0,1,0,0,0,0,0,2
2690,2019-12-07,2,0,0,0,0,0,0,0,0,0,0,0
2691,2019-12-07,3,0,0,0,0,0,0,0,0,0,0,0
2692,2019-12-07,4,0,1,0,0,1,0,0,0,0,0,2
2693,2019-12-07,5,4,2,0,0,5,0,4,0,0,0,15
2694,2019-12-07,6,0,1,0,0,1,0,0,0,0,0,2
2695,2019-12-07,7,2,3,0,0,5,0,1,2,0,0,13
2696,2019-12-07,8,2,7,0,0,5,0,2,1,0,0,17
2697,2019-12-07,9,0,3,0,0,3,0,1,0,0,0,7
2698,2019-12-07,10,0,0,1,0,1,0,2,0,0,0,4
2699,2019-12-07,11,0,0,0,0,0,0,0,0,0,0,0
2700,2019-12-07,12,0,0,0,0,0,0,0,0,0,0,0
2701,2019-12-07,13,3,0,0,0,0,0,3,1,1,0,8
2702,2019-12-07,14,1,1,0,0,2,0,3,0,0,0,7
2703,2019-12-07,15,5,1,1,0,1,0,6,2,0,0,16
2704,2019-12-07,16,2,1,0,0,0,0,3,0,0,0,6
2705,2019-12-07,17,3,3,3,0,4,0,5,0,1,0,19
2706,2019-12-07,18,10,3,1,0,11,0,7,0,0,0,32
2707,2019-12-07,19,0,1,0,0,1,0,0,0,0,0,2
2708,2019-12-07,20,0,0,0,0,0,0,0,0,0,0,0
2709,2019-12-07,21,0,0,0,0,0,0,0,0,0,0,0
2710,2019-12-07,22,0,1,0,0,1,0,0,0,0,0,2
2711,2019-12-07,23,0,2,0,0,2,0,0,0,0,0,4
2712,2019-12-08,0,0,1,0,0,1,0,0,0,0,0,2
2713,2019-12-08,1,0,0,0,0,0,0,0,0,0,0,0
2714,2019-12-08,2,0,0,0,0,0,0,0,0,0,0,0
2715,2019-12-08,3,0,1,0,0,1,0,0,0,0,0,2
2716,2019-12-08,4,0,1,0,0,1,0,0,0,0,0,2
2717,2019-12-08,5,0,0,0,0,0,0,0,0,0,0,0
2718,2019-12-08,6,0,4,0,0,4,0,0,0,0,0,8
2719,2019-12-08,7,0,0,0,0,0,0,0,0,0,0,0
2720,2019-12-08,8,1,9,1,0,10,0,2,0,0,0,23
2721,2019-12-08,9,10,6,0,0,11,0,8,3,2,0,40
2722,2019-12-08,10,5,1,0,0,0,0,6,2,1,0,15
2723,2019-12-08,11,3,1,4,0,1,0,5,1,2,0,17
2724,2019-12-08,12,1,0,1,0,0,0,1,0,0,0,3
2725,2019-12-08,13,3,1,4,1,3,0,8,3,0,0,23
2726,2019-12-08,14,3,2,7,1,3,0,10,0,0,0,26
2727,2019-12-08,15,9,2,3,0,2,0,6,1,1,0,24
2728,2019-12-08,16,4,3,0,0,2,0,2,0,0,0,11
2729,2019-12-08,17,0,1,0,0,0,0,0,0,0,0,1
2730,2019-12-08,18,0,2,0,0,2,0,0,0,0,0,4
2731,2019-12-08,19,0,2,0,0,2,0,0,0,0,0,4
2732,2019-12-08,20,0,0,0,0,0,0,0,0,0,0,0
2733,2019-12-08,21,0,0,0,0,0,0,0,0,0,0,0
2734,2019-12-08,22,0,0,0,0,0,0,0,0,0,0,0
2735,2019-12-08,23,0,0,0,0,0,0,0,0,0,0,0
2736,2019-12-09,0,0,1,0,0,1,0,0,0,0,0,2
2737,2019-12-09,1,0,0,0,0,0,0,0,0,0,0,0
2738,2019-12-09,2,0,0,0,0,0,0,0,0,0,0,0
2739,2019-12-09,3,0,1,0,0,1,0,0,0,0,0,2
2740,2019-12-09,4,0,0,0,0,0,0,0,0,0,0,0
2741,2019-12-09,5,0,2,0,0,2,0,0,0,0,0,4
2742,2019-12-09,6,0,0,0,0,0,0,0,0,0,0,0
2743,2019-12-09,7,0,0,0,0,0,0,0,0,0,0,0
2744,2019-12-09,8,1,4,0,0,5,0,2,0,0,0,12
2745,2019-12-09,9,6,3,0,0,4,0,5,3,1,0,22
2746,2019-12-09,10,0,3,0,0,2,0,0,0,0,0,5
2747,2019-12-09,11,2,0,0,0,1,0,3,0,1,0,7
2748,2019-12-09,12,7,2,0,0,5,0,5,1,0,0,20
2749,2019-12-09,13,1,1,0,0,1,0,1,0,0,0,4
2750,2019-12-09,14,3,1,1,0,1,0,4,3,0,0,13
2751,2019-12-09,15,6,4,0,0,3,0,6,2,0,0,21
2752,2019-12-09,16,3,1,0,0,0,0,4,0,0,0,8
2753,2019-12-09,17,5,1,0,0,1,0,5,0,1,0,13
2754,2019-12-09,18,0,1,0,0,1,0,0,0,0,0,2
2755,2019-12-09,19,0,6,0,0,5,0,0,0,0,0,11
2756,2019-12-09,20,0,0,0,0,0,0,0,0,0,0,0
2757,2019-12-09,21,0,1,0,0,1,0,0,0,0,0,2
2758,2019-12-09,22,0,2,0,0,2,0,0,0,0,0,4
2759,2019-12-09,23,0,1,0,0,1,0,0,0,0,0,2
2760,2019-12-10,0,0,0,0,0,0,0,0,0,0,0,0
2761,2019-12-10,1,0,1,0,0,1,0,0,0,0,0,2
2762,2019-12-10,2,0,2,0,0,2,0,0,0,0,0,4
2763,2019-12-10,3,0,0,0,0,0,0,0,0,0,0,0
2764,2019-12-10,4,0,0,0,0,0,0,0,0,0,0,0
2765,2019-12-10,5,0,4,0,0,4,0,0,0,0,0,8
2766,2019-12-10,6,2,2,0,0,4,0,2,0,0,0,10
2767,2019-12-10,7,0,5,0,0,6,0,0,0,0,0,11
2768,2019-12-10,8,6,10,1,0,6,0,8,2,0,0,33
2769,2019-12-10,9,2,1,0,0,4,0,4,1,1,0,13
2770,2019-12-10,10,3,4,4,0,3,0,7,0,0,0,21
2771,2019-12-10,11,3,2,3,0,0,0,6,0,0,0,14
2772,2019-12-10,12,1,1,3,0,0,0,5,0,0,0,10
2773,2019-12-10,13,5,2,4,0,2,0,10,0,0,0,23
2774,2019-12-10,14,4,1,4,0,2,0,7,0,1,0,19
2775,2019-12-10,15,2,2,1,0,4,0,3,0,0,0,12
2776,2019-12-10,16,8,3,0,0,1,0,9,4,3,0,28
2777,2019-12-10,17,7,1,3,0,1,0,8,1,0,0,21
2778,2019-12-10,18,0,2,0,0,1,0,0,0,0,0,3
2779,2019-12-10,19,0,2,0,0,2,0,0,0,0,0,4
